OTUID	T00C01	T00C02	T00C03	T00C04	T00C05	T00C06	T00C07	T00C08	T00C09	T00C10	T00C11	T00C12	T00C13	T00C14	T00C15	T00C16	T00C17	T00C18	T00C19	T00C20	T05C01	T05C02	T05C03	T05C04	T05C05	T05C06	T05C07	T05C08	T05C09	T05C10	T05C11	T05C12	T05C13	T05C14	T05C15	T05C16	T05C17	T05C18	T05C19	T05C20	T12C01	T12C02	T12C03	T12C04	T12C05	T12C06	T12C07	T12C08	T12C09	T12C10	T12C11	T12C12	T12C13	T12C14	T12C15	T12C16	T12C17	T12C18	T12C19	T12C20	T21C01	T21C02	T21C03	T21C04	T21C05	T21C06	T21C07	T21C08	T21C09	T21C10	T21C11	T21C12	T21C13	T21C14	T21C15	T21C16	T21C17	T21C18	T21C19	T21C20	T30C01	T30C02	T30C03	T30C04	T30C05	T30C06	T30C07	T30C08	T30C09	T30C10	T30C11	T30C12	T30C13	T30C14	T30C15	T30C16	T30C17	T30C18	T30C19	T30C20
OTU3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	1	2	2	0	0	2	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3107	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3108	1	3	2	1	0	5	4	1	0	0	1	3	0	1	0	1	1	2	3	1	0	0	1	0	0	0	3	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	3	1	0	3	1	0	0	0	0	1	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3109	0	1	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3110	0	1	0	0	0	0	2	0	0	0	1	0	0	1	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	3	1	0	2	1	1	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	3	1	1
OTU3113	1	0	1	0	2	1	0	0	0	0	1	1	1	1	5	2	1	1	1	2	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	2	2	2	4	2	0	1	6	0	1	1	1	0	2	2	0	2	1	1	2	0	0	0	1	1	3	0	2	0	2	2	0	0	0	0	1	0	0	0	1	0	1	0	1	2	0	0	0	0	1	0	0	1	0	3	0
OTU3115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	2	0	0	2	1	0	0	2	1	1	0	0	0	0	1	0	1	1	1	0	1	2	0	0	1	2	0	2	0	0	0	3	0	0	1	2	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3116	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3117	2	2	0	3	8	5	6	3	0	10	6	18	0	3	15	10	0	7	5	8	0	0	0	0	1	1	0	1	1	0	2	0	0	0	0	1	3	0	0	1	0	1	2	0	3	0	0	2	1	0	0	4	0	4	0	0	0	2	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	3
OTU3118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3119	3	8	2	2	2	1	6	5	1	2	6	1	0	2	3	1	2	2	2	0	0	0	0	0	0	0	0	0	1	6	2	4	0	0	0	0	0	0	1	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3120	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0
OTU3125	0	0	0	0	0	0	1	0	0	0	1	3	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3126	1	0	2	0	0	0	2	0	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	3	2	1	3	1	0	1	0	0	2	0	0	2	0	1	2	2	0	1	1	1	0	2	0	2	2	3	0	1	1	0	3	1	0	2	1
OTU3131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	1	4	0	0	3	4	0	0	0	3	0	0	9	0	0	3	1	0	1	2	0	6	0	1	0	0	4	4	0	0	1	0	0	4	4	0
OTU3134	2	4	3	1	3	2	6	4	3	1	3	1	0	0	4	3	0	3	5	3	0	0	1	1	0	0	1	1	0	2	0	1	0	1	1	0	0	1	0	0	0	0	1	0	2	2	5	2	3	1	0	1	1	0	0	5	1	2	2	0	2	4	0	3	4	0	1	2	2	2	1	2	0	0	0	0	0	0	0	0	4	2	1	7	0	0	1	7	1	1	2	4	1	1	0	2	0	0	3	3
OTU3135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	2	1	9	5	12	4	15	14	8	12	12	4	9	12	5	6	10	4	0	6	7	2	7	7	1	9	8	8	4	9	12	11	6	6	0	8	5	5	4	0	1	1	10	3	4	7	0	3	6	5	1	5	4	1	5	1	3	1	4	3	9	9
OTU3136	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	1	2	0	1	4	1	0	0	0	2	1	3	0	1	1	3	1	1	0	1	1	3	0	2	0	1	3	5	3	0	1	2	1	1	2	0	0	0	3	2	1	1	2	0	3	0	0	1	0	0	0	2	0	0	1	2	1	0	0	0	1	3	0	2	0	1	0	1	0	2	0	0	1	0	1	0
OTU3142	16	20	16	19	14	14	26	13	10	30	14	14	1	21	45	30	14	28	34	21	3	2	3	2	6	4	15	5	7	12	12	10	8	5	6	2	7	1	5	1	1	1	5	10	11	2	14	7	3	0	1	19	0	9	11	10	2	5	8	2	7	6	5	7	6	2	6	7	7	8	6	8	4	13	4	0	9	1	2	1	9	1	2	5	0	1	5	12	2	1	7	9	2	1	2	1	8	5	6	6
OTU3143	0	1	0	1	0	1	2	4	0	1	1	1	0	1	2	2	1	0	3	1	0	0	0	2	1	0	1	0	0	2	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	2	1	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	1
OTU3144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3	37	17	0	0	10	3	0	0	0	0	0	2	0	0	43	0	0	10	0	0	0	2	0	5	0	0	0	0	0	3	0	3	0	0	0	0	0	6	5	4	0	0	0	0	0	7	0	0	3	0	0	0	0	0	11	10
OTU3145	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3146	3	2	3	4	0	1	4	1	0	1	0	0	2	2	0	0	2	3	2	1	0	0	0	0	0	1	0	0	0	1	1	2	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1
OTU3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	0	3	0	0	0	0	1	0	0	0	1	0	1	0	2	0	0	1	0	0	0	1	0	2	3	0	0	2	1	0	0	0	2	0	0	1	0	0	0	2	2
OTU3148	0	5	3	0	0	1	3	0	1	1	3	3	0	5	6	4	2	2	6	5	1	1	0	0	0	0	1	2	0	0	0	0	1	1	1	0	1	0	0	0	1	0	2	0	0	0	1	1	0	0	1	0	0	0	2	0	2	1	1	0	1	1	1	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	2	0	1	0	0	1	1	2	1
OTU3149	1	2	2	2	1	0	0	0	2	1	2	4	0	3	3	3	0	2	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	2	1	0
OTU315	1	0	0	0	0	1	0	0	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1	1	2	1	2	2	4	3	1	3	2	2	0	0	3	0	0	3	0	3	1	1	0	3	1	0	1	1	3	0	2	0	0	0	1
OTU3152	1	2	2	3	2	1	1	4	0	2	4	5	0	1	1	5	1	5	3	2	0	0	0	0	0	0	4	0	2	2	1	1	1	0	0	0	1	0	1	0	0	0	3	1	5	4	0	2	1	2	2	1	0	2	0	6	0	2	4	0	2	2	3	0	2	1	4	1	2	3	1	0	0	5	2	0	0	0	0	0	2	1	0	3	0	1	0	3	0	2	0	0	0	1	0	0	2	0	2	2
OTU3154	4	9	2	8	1	4	3	7	3	2	3	12	2	3	10	3	6	7	11	3	1	0	2	0	4	0	4	0	3	3	4	7	1	6	2	0	1	0	2	0	2	1	0	3	6	3	1	3	2	0	5	2	1	1	1	0	0	1	1	0	2	0	0	4	3	0	1	4	1	3	4	0	1	2	1	0	2	2	2	1	0	2	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	3
OTU3156	0	0	0	2	1	0	1	0	0	2	0	3	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	3	4	1	3	2	2	4	5	1	0	5	4	2	0	0	3	0	8	7	7	10	9	1	9	0	8	8	2	5	1	7	4	2	12	4	25	16	9	12	9	9	11	7	8	13	20	4	18	13	14	9	15	20	23	8	16	7
OTU3158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	2	0	5	0	0	0	3	0	0	1	1	0	0	7	0	3	4	35	3	7	0	2	5	11	1	5	8	1	16	0	16	9	0	8	1	21	12	16	7	150	29	7	2	16	33	4	2	7	34	1	18	0	0	7	12
OTU3159	1	2	0	0	0	1	0	0	0	3	1	0	1	1	4	3	0	3	2	3	0	0	2	0	1	0	1	1	1	2	1	0	1	0	2	1	0	0	0	1	0	0	1	2	1	0	2	1	0	1	1	0	0	1	2	1	0	2	1	2	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1
OTU3160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	7	3	5	6	5	7	14	9	7	10	19	2	18	3	6	2	2	3	1	1	0	1	0	7	2	1	0	1	0	1	1	3	0	0	3	4	4	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	11	0	5	1	1	3	0	0	0	4	0	0	2	0	8	3	0	1	0	0	8	1	1
OTU3161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	16	0	17	18	16	29	9	18	14	13	9	24	11	15	4	14	16	14	6	9	8	3	15	3	5	9	6	2	2	6	3	2	4	6	0	5	5	4	0	0	6	4	2	3	6	5	9	3	1	6	0	6	6	0	8	0	2	2	6	3	2	1	0	3	5	6	0	6	1	1	3	4	2	1	6	2	4	4
OTU3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	3	0	3	2	1	3	6	3	2	3	11	4	4	5	1	0	10	3	9	1	3	7	5	5	2	3	4	6	5	6	5	4	3	3	0	2	6	0	0	1	0	1	5	8	2	1	2	4	1	2	0	2	1	3	1	1	0	1	1	3	4	0	2	0	2	3	1	7	1	0	3	0	2	1	2	0	3	2
OTU3165	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	2	0	0	2
OTU3169	3	3	2	9	20	4	4	4	3	6	3	4	0	1	29	9	1	14	19	10	0	0	1	0	7	3	2	1	5	4	2	2	3	7	1	1	6	1	2	2	0	0	2	5	5	9	5	12	1	1	5	6	2	1	2	3	2	2	7	1	6	11	0	1	3	1	5	7	8	2	2	4	0	10	2	1	3	1	1	0	1	2	1	6	1	1	4	5	2	0	3	5	1	3	3	2	5	1	9	2
OTU317	3	1	2	2	1	2	1	3	3	1	5	6	0	1	0	2	0	2	10	1	0	1	0	0	0	1	0	0	2	1	0	0	0	0	1	1	1	0	1	3	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	5	1	7	10	8	15	12	7	8	19	9	17	16	12	6	9	6	1	4	2	0	3	0	2	2	3	6	4	6	2	1	1	5	5	0	0	12	7	0	1	9	6	3	0	6	10	5	4	7	2	2	3	3	7	3	5	2	15	1	3	9	0	0	2	5	1	1	9	3	6	0	2	1	1	6	9	4	4
OTU3171	4	10	2	10	5	4	6	5	4	6	5	7	3	0	12	13	4	15	13	11	0	2	0	0	4	4	3	1	2	3	4	2	0	1	2	0	4	1	2	0	3	1	1	1	0	1	1	0	1	1	0	1	0	0	0	2	0	0	4	0	0	0	0	0	1	0	1	4	2	3	1	0	0	3	0	0	2	0	1	0	1	0	0	1	0	1	3	2	0	0	1	0	0	2	1	0	1	0	4	1
OTU3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3173	2	3	4	2	15	3	4	10	11	1	6	8	1	7	10	11	4	8	8	24	3	0	2	0	0	0	0	1	4	4	2	0	3	2	0	1	2	0	2	0	0	0	3	5	4	4	2	3	0	0	3	2	0	2	5	3	0	6	2	0	0	3	0	0	1	1	0	0	2	3	0	3	0	2	0	0	0	0	0	0	5	3	1	2	0	0	0	2	1	1	0	3	2	1	0	0	3	1	3	0
OTU3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	1	2	5	3	1	1	1	4	0	0	0	1	2	1	5	0	10	2	2	4	13	5	1	6	4	4	6	8	1	14	1	7	5	1	7	8	3	5	1	3	1	2	8	1	2	2	1	4	3	1	1	4	2	1	3	3	1	5	1	0	1	0	2	9	0	1	1	2	1	0	1	2	2	4
OTU3177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1
OTU318	12	14	22	11	20	5	11	14	9	18	22	18	5	27	11	10	6	11	18	13	0	5	7	0	6	3	6	2	8	5	1	3	1	2	4	1	7	0	1	0	0	0	0	3	3	2	1	2	2	2	4	4	2	2	5	6	3	3	0	1	6	0	2	0	2	4	3	1	6	4	2	4	3	7	2	2	2	1	0	1	5	3	2	2	0	1	6	0	1	0	2	4	1	3	1	2	4	2	4	2
OTU3185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	1	0	0	4	1	0	1	3	6	0	0	0	0	0	1	0	1	0	1	0	3	0	3	0	12	3	3	2	0	1	6	6	0	0	0	1	1	4	2	2	8	4	0	1	0	4	2	2	3	1	0	0	3	0	1	8
OTU3186	0	0	0	0	0	0	1	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	4	0	0	1	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	1	0	1	0
OTU3188	0	2	4	0	0	0	2	4	2	4	2	4	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	2	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU319	1	0	2	0	1	1	3	1	0	1	0	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3192	1	10	2	8	4	3	7	1	4	4	3	2	2	3	10	10	2	7	4	8	0	1	0	1	2	1	4	0	6	1	3	0	1	2	0	1	2	0	2	1	0	0	1	0	1	2	2	4	0	0	0	1	0	3	2	2	2	3	4	1	0	1	0	2	1	0	2	0	0	1	1	1	1	2	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	2	2	1
OTU3193	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	2	1	0	0	0	0	1	0	0	0	1	9	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	16	9	2	20	75	16	96	13	30	34	9	31	51	58	23	3	56	54	31	75	124	12	31	17	10	27	5	36	71	6	9	9	16	42	60	5	30	33	142	26	35	47	24	2	21	35	14	12	22	40	38	1	14	40	24	108	3	326	136	7	22	24	10	9	8	63	6	50	10	9	23	32	24	30	28	53	1	9	42
OTU3198	0	0	0	0	0	0	0	0	0	0	0	0	8	5	4	3	6	8	5	7	5	15	5	6	9	4	4	3	3	6	2	12	0	4	0	1	0	0	0	0	889	598	577	721	684	601	401	337	879	1404	1034	550	734	413	697	209	360	681	479	585	672	438	528	900	655	350	283	246	498	534	624	866	627	304	941	1156	331	106	270	248	749	914	932	435	559	896	670	500	506	319	796	532	742	405	556	906	289	184	141	401
OTU32	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU320	1	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1
