GTDB	dissimilatory.sulfate.....APS	dissimilatory.sulfite.....APS	dissimilatory.sulfite.....sulfide	sulfur.assimilation	ycao	Phylum	Class	Order	Family
GCF_900095825	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCF_900095835	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900096945	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900099675	0	0	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900099815	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900099935	1	0	1	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900099995	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900100005	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900100015	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_900100045	0	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900100095	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900100165	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900100175	0	0	0	0.67	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_900100245	0	0	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900100375	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900100545	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900100625	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900100895	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900101105	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_900101475	1	0	1	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900101505	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900101605	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900101765	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900101815	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900101855	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900101865	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900101895	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900102015	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900102055	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900102065	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900102515	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900102535	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900102795	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900102885	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900102905	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900102925	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900103215	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900103495	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900103615	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_900103635	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900103815	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900104115	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900104155	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900104335	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900104375	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900104415	0	1	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900104445	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCF_900104585	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900104635	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900104645	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCF_900104765	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900104785	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900105075	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900105135	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900105145	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900105455	0	0	0	0.33	1	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900105615	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900105985	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900106075	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900106565	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900106585	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCF_900106645	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900106665	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900106675	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900106695	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900106755	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900106785	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900106795	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900106805	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900106845	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_900107015	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900107025	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900107235	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900107355	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900107415	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900107545	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900107575	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900107585	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900107595	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900107635	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900107835	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900107855	0	0	0	0.33	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_900107935	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_900108015	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900108065	0	0	0	0.33	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_900108105	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900108205	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900108225	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900108275	1	0	1	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900108395	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900108405	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900108955	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900109035	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109075	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900109145	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109195	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109285	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109295	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109345	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900109375	0	0	0	0.33	1	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900109455	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109555	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109705	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109855	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900109955	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110025	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110065	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110115	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110285	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110295	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_900110375	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900110425	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110615	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900110705	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110775	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900110975	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900111025	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900111075	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900111095	0	0	0	0.67	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_900111235	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900111315	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900111325	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900111595	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900111675	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900111875	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900111945	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900111965	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900111985	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900112085	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900112105	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900112195	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900112245	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900112335	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900112395	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900112485	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900112575	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900112595	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900112685	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900112755	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900112795	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae
GCF_900112895	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCF_900112915	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCF_900112955	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_900113005	0	0	0	1	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCF_900113275	0	0	0	0	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_900113305	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900113415	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900113655	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900113695	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900113875	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900113955	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900114005	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900114105	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_900114135	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900114265	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900114405	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900114415	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900114485	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900114635	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900114675	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900115105	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900115115	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900115135	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900115145	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900115165	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900115185	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900115205	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900115365	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900115795	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900115815	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900116005	1	0	0	1	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900116045	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_900116115	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900116195	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900116285	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900116365	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900116395	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900116665	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900116755	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900116765	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900116865	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900116875	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900119145	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900119185	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900119285	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900119795	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900120155	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900120195	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900120295	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900120345	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900128495	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900128905	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900128995	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900129005	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129025	0	0	0	1	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae
GCF_900129035	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129135	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900129185	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_900129235	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900129345	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900129365	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900129395	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900129405	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129445	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129545	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129555	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129575	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129585	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129655	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_900129665	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129685	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900129705	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129745	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129795	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900129815	0	1	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_900129845	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900129875	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_900129905	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_900129915	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_900129945	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_900129965	0	0	0	0.33	1	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900129975	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_900130015	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCF_900130035	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_900130055	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_900130105	0	0	0	1	1	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
